plot_number,map_area_sqm,recorded_area_sqm,pot_kharaba_sqm,expected_area_sqm,area_ratio,classification
2256,19160.0,26200.0,100.0,26300.0,0.7285171102661597,uncertain
2257,3749.3,3100.0,0.0,3100.0,1.2094516129032258,uncertain
2258,3106.0,2900.0,100.0,3000.0,1.0353333333333334,placement
2259,1456.3,2900.0,0.0,2900.0,0.5021724137931034,area_error
226,10584.4,11100.0,300.0,11400.0,0.9284561403508772,placement
2260,3263.6,2800.0,0.0,2800.0,1.1655714285714285,placement
2262,3713.0,2400.0,0.0,2400.0,1.5470833333333334,area_error
2263,4188.4,2400.0,0.0,2400.0,1.7451666666666665,area_error
2264,2466.3,2100.0,0.0,2100.0,1.1744285714285716,placement
2265,13934.6,7400.0,0.0,7400.0,1.8830540540540541,area_error
2266,9144.2,6500.0,100.0,6600.0,1.3854848484848485,uncertain
2267,3641.4,6600.0,100.0,6700.0,0.5434925373134328,area_error
227,9685.9,9200.0,300.0,9500.0,1.0195684210526315,placement
2270,5478.9,6700.0,100.0,6800.0,0.805720588235294,placement
2271,4096.5,6300.0,100.0,6400.0,0.640078125,uncertain
2272,652.0,100.0,0.0,100.0,6.52,area_error
2273,5545.3,6200.0,0.0,6200.0,0.8944032258064516,placement
2274,8006.2,7900.0,0.0,7900.0,1.0134430379746835,placement
2275,365.6,300.0,0.0,300.0,1.2186666666666668,uncertain
2276,302912.9,261500.0,9120.0,270620.0,1.1193293178626857,placement
2277,371093.4,235500.0,132900.0,368400.0,1.0073110749185668,placement
2278,32979.7,36700.0,100.0,36800.0,0.8961874999999999,placement
2279,31551.0,30700.0,400.0,31100.0,1.014501607717042,placement
228,2746.0,2100.0,200.0,2300.0,1.1939130434782608,placement
2280,30170.9,30800.0,200.0,31000.0,0.9732548387096774,placement
2281,51913.7,49200.0,550.0,49750.0,1.043491457286432,placement
2282,64842.1,53100.0,4900.0,58000.0,1.1179672413793103,placement
2283,8187.8,9400.0,0.0,9400.0,0.8710425531914894,placement
2284,966.3,300.0,0.0,300.0,3.2209999999999996,area_error
2285,16312.5,18500.0,700.0000000000001,19200.0,0.849609375,placement
2286,5004.3,4800.0,400.0,5200.0,0.9623653846153847,placement
2287,7058.8,6200.0,0.0,6200.0,1.138516129032258,placement
2288,9053.0,8100.0,0.0,8100.0,1.1176543209876544,placement
2289,23130.9,24700.0,0.0,24700.0,0.9364736842105263,placement
229,20617.7,1500.0,0.0,1500.0,13.745133333333333,area_error
2290,22116.3,22100.0,400.0,22500.0,0.9829466666666666,placement
2291,9256.3,9100.0,100.0,9200.0,1.0061195652173913,placement
2292,7973.4,8400.0,100.0,8500.0,0.9380470588235293,placement
2293,21527.9,19600.0,100.0,19700.0,1.092786802030457,placement
2294,13180.3,14300.0,100.0,14400.0,0.9152986111111111,placement
2295,204.4,100.0,0.0,100.0,2.044,area_error
2296,8217.8,3000.0,200.0,3200.0,2.5680625,area_error
2297,3101.1,3000.0,200.0,3200.0,0.96909375,placement
2298,6167.0,5600.0,100.0,5700.0,1.0819298245614035,placement
2299,3937.6,6300.0,100.0,6400.0,0.61525,uncertain
23,3032.3,0.0,1400.0000000000002,1400.0000000000002,2.165928571428571,area_error
230,1567.2,12700.0,3700.0,16400.0,0.0955609756097561,area_error
2300,2613.4,3800.0,0.0,3800.0,0.6877368421052632,uncertain
2301,4123.2,3100.0,0.0,3100.0,1.330064516129032,uncertain
2302,35143.5,32200.0,0.0,32200.0,1.091413043478261,placement
2303,38913.6,42600.0,200.0,42800.0,0.909196261682243,placement
2304,6206.1,6000.0,100.0,6100.0,1.017393442622951,placement
2305,14394.5,13300.0,200.0,13500.0,1.0662592592592592,placement
2306,24773.3,24100.0,400.0,24500.0,1.0111551020408163,placement
2307,45536.0,50400.0,100.0,50500.0,0.9017029702970297,placement
2308,9464.7,10500.0,0.0,10500.0,0.9014000000000001,placement
2309,8992.0,9100.0,0.0,9100.0,0.9881318681318682,placement
231,5877.9,6300.0,200.0,6500.0,0.9042923076923076,placement
2310,9950.2,9600.0,0.0,9600.0,1.0364791666666668,placement
2311,13178.6,9900.0,600.0,10500.0,1.255104761904762,uncertain
2312,14437.8,13600.0,100.0,13700.0,1.05385401459854,placement
2313,15125.5,13900.0,200.0,14100.0,1.0727304964539006,placement
2314,14157.6,15600.0,300.0,15900.0,0.8904150943396226,placement
2315,27982.8,22900.0,300.0,23200.0,1.206155172413793,uncertain
2316,12823.1,11200.0,100.0,11300.0,1.134787610619469,placement
2317,12596.4,12400.0,200.0,12600.0,0.9997142857142857,placement
2318,23919.6,24800.0,200.0,25000.0,0.956784,placement
2319,19501.6,22800.0,100.0,22900.0,0.8515982532751091,placement
232,18316.0,17500.0,0.0,17500.0,1.0466285714285715,placement
2320,8266.9,7700.0,200.0,7900.0,1.0464430379746834,placement
2321,27868.8,27900.0,200.0,28100.0,0.9917722419928825,placement
2322,10991.0,9600.0,0.0,9600.0,1.1448958333333332,placement
2323,9438.4,7300.0,0.0,7300.0,1.292931506849315,uncertain
2324,24694.1,29200.0,200.0,29400.0,0.8399353741496598,placement
2325,85864.7,89900.0,1500.0,91400.0,0.9394387308533917,placement
2326,22071.0,25800.0,100.0,25900.0,0.8521621621621621,placement
2327,28081.0,24300.0,1100.0,25400.0,1.1055511811023622,placement
2328,47646.3,47000.0,300.0,47300.0,1.0073213530655392,placement
2329,21391.2,20800.0,0.0,20800.0,1.0284230769230769,placement
233,687396.2,0.0,698500.0,698500.0,0.9841033643521832,placement
2330,11471.7,7200.0,400.0,7600.0,1.5094342105263159,area_error
2331,380510.3,0.0,374300.0,374300.0,1.0165917713064387,placement
2332,194599.9,0.0,189700.0,189700.0,1.0258297311544544,placement
2333,383721.9,243100.0,73000.0,316100.0,1.2139256564378362,uncertain
2334,57449.4,47700.0,6500.0,54200.0,1.0599520295202953,placement
2335,34485.3,33800.0,500.0,34300.0,1.0054023323615162,placement
2336,14037.7,11800.0,50.0,11850.0,1.1846160337552742,placement
2337,15844.3,15100.0,0.0,15100.0,1.0492913907284769,placement
2338,23331.3,16800.0,500.0,17300.0,1.3486300578034682,uncertain
2339,45318.7,42000.0,2849.9999999999995,44850.0,1.0104503901895205,placement
234,417552.3,0.0,395300.0,395300.0,1.0562921831520364,placement
2340,58236.7,45400.0,4800.0,50200.0,1.1600936254980079,placement
2341,5922.1,12000.0,200.0,12200.0,0.4854180327868853,area_error
2342,6994.8,,0.0,0.0,,unknown
2343,6406.7,8400.0,100.0,8500.0,0.7537294117647059,uncertain
2344,30059.3,26200.0,400.0,26600.0,1.1300488721804511,placement
2345,19013.8,17300.0,200.0,17500.0,1.086502857142857,placement
2346,14709.2,12000.0,200.0,12200.0,1.2056721311475411,uncertain
2347,50485.0,49600.0,200.0,49800.0,1.0137550200803214,placement
2348,5421.4,7100.0,1300.0,8400.0,0.6454047619047618,uncertain
2349,5441.8,7700.0,1000.0,8700.0,0.6254942528735632,uncertain
235,54317.0,33400.0,2200.0,35600.0,1.525758426966292,area_error
2350,6751.6,7700.0,300.0,8000.0,0.8439500000000001,placement
2351,4373.0,3900.0,0.0,3900.0,1.1212820512820514,placement
2352,15228.0,15900.0,100.0,16000.0,0.95175,placement
2353,29301.8,19300.0,200.0,19500.0,1.5026564102564102,area_error
2354,11026.1,11800.0,0.0,11800.0,0.9344152542372882,placement
2355,16887.5,18700.0,100.0,18800.0,0.8982712765957447,placement
2356,8373.8,8800.0,0.0,8800.0,0.9515681818181817,placement
2357,4116.2,3600.0,0.0,3600.0,1.1433888888888888,placement
2358,34433.5,0.0,33500.0,33500.0,1.027865671641791,placement
2359,3424.5,1900.0,0.0,1900.0,1.8023684210526316,area_error
236,69847.8,0.0,70800.0,70800.0,0.9865508474576271,placement
2360,4813.1,5700.0,200.0,5900.0,0.8157796610169492,placement
2361,12240.8,13600.0,100.0,13700.0,0.8934890510948904,placement
2362,9406.0,8400.0,200.0,8600.0,1.0937209302325581,placement
2363,2839.6,2300.0,100.0,2400.0,1.1831666666666667,placement
2364,1987.3,2100.0,100.0,2200.0,0.9033181818181818,placement
2365,1205.7,3000.0,100.0,3100.0,0.38893548387096777,area_error
2366,10090.2,8600.0,1600.0,10200.0,0.9892352941176471,placement
2367,29426.7,23400.0,2500.0,25900.0,1.136166023166023,placement
2368,6913.7,7300.0,0.0,7300.0,0.9470821917808219,placement
2369,413.4,300.0,0.0,300.0,1.378,uncertain
237,91123.6,66100.0,9800.0,75900.0,1.200574440052701,uncertain
2370,68161.4,65900.0,1000.0,66900.0,1.0188550074738414,placement
2371,39870.8,37200.0,1300.0,38500.0,1.035605194805195,placement
2372,41185.8,36000.0,0.0,36000.0,1.14405,placement
2373,1629.5,1800.0,0.0,1800.0,0.9052777777777777,placement
2374,1688.3,2000.0,0.0,2000.0,0.84415,placement
2375,9557.8,10200.0,200.0,10400.0,0.9190192307692306,placement
2376,11874.9,11700.0,100.0,11800.0,1.0063474576271185,placement
2377,12418.1,10700.0,100.0,10800.0,1.1498240740740742,placement
2378,6364.0,6200.0,200.0,6400.0,0.994375,placement
2379,4070.1,900.0,0.0,900.0,4.522333333333333,area_error
238,65903.1,35100.0,6000.0,41100.0,1.6034817518248177,area_error
2380,685.5,5200.0,200.0,5400.0,0.12694444444444444,area_error
2381,1543.7,700.0,0.0,700.0,2.2052857142857145,area_error
2382,5274.4,6100.0,0.0,6100.0,0.864655737704918,placement
2383,717.5,300.0,100.0,400.0,1.79375,area_error
2384,6449.4,6100.0,300.0,6400.0,1.00771875,placement
2385,4040.9,3000.0,0.0,3000.0,1.3469666666666666,uncertain
2386,9753.0,11100.0,500.0,11600.0,0.8407758620689655,placement
2387,10682.0,9000.0,100.0,9100.0,1.1738461538461538,placement
2389,9866.3,7700.0,0.0,7700.0,1.2813376623376622,uncertain
239,68736.2,73000.0,3200.0,76200.0,0.9020498687664041,placement
2390,366.5,200.0,0.0,200.0,1.8325,area_error
2391,1520.2,2300.0,0.0,2300.0,0.6609565217391304,uncertain
2392,2798.8,2400.0,0.0,2400.0,1.1661666666666668,placement
2393,2973.4,2400.0,0.0,2400.0,1.2389166666666667,uncertain
2394,1707.3,1000.0,0.0,1000.0,1.7073,area_error
2395,17309.1,18600.0,0.0,18600.0,0.9305967741935484,placement
2396,4970.2,7100.0,0.0,7100.0,0.7000281690140845,uncertain
2397,940.3,1500.0,0.0,1500.0,0.6268666666666667,uncertain
2398,4415.2,3900.0,0.0,3900.0,1.1321025641025642,placement
2399,4344.7,3900.0,0.0,3900.0,1.114025641025641,placement
24,12464.2,0.0,4800.0,4800.0,2.5967083333333334,area_error
240,43969.2,26000.0,10600.0,36600.0,1.2013442622950818,uncertain
2400,3594.1,1700.0,500.0,2200.0,1.6336818181818182,area_error
2401,5859.9,6600.0,200.0,6800.0,0.8617499999999999,placement
2402,3097.1,3200.0,100.0,3300.0,0.9385151515151515,placement
2403,391.1,500.0,0.0,500.0,0.7822,uncertain
2405,3015.3,2600.0,0.0,2600.0,1.1597307692307692,placement
2406,5434.4,7500.0,0.0,7500.0,0.7245866666666666,uncertain
2407,6980.6,7100.0,0.0,7100.0,0.9831830985915494,placement
2408,533.4,300.0,100.0,400.0,1.3335,uncertain
2409,11506.3,14100.0,100.0,14200.0,0.8103028169014084,placement
241,9650.5,5500.0,3200.0,8700.0,1.1092528735632183,placement
2410,6119.8,5600.0,0.0,5600.0,1.0928214285714286,placement
2411,6609.5,6100.0,100.0,6200.0,1.0660483870967743,placement
2412,6567.3,5000.0,0.0,5000.0,1.31346,uncertain
2413,4970.4,4600.0,0.0,4600.0,1.0805217391304347,placement
2414,21732.6,20200.0,300.0,20500.0,1.0601268292682926,placement
2415,13147.3,12200.0,200.0,12400.0,1.060266129032258,placement
2416,19983.0,18200.0,300.0,18500.0,1.0801621621621622,placement
2417,28192.1,36600.0,400.0,37000.0,0.7619486486486486,uncertain
2418,18640.5,18100.0,300.0,18400.0,1.013070652173913,placement
2419,65095.5,63800.0,1500.0,65300.0,0.9968683001531393,placement
242,32654.2,34600.0,1000.0,35600.0,0.917252808988764,placement
2420,249044.6,141700.0,90000.0,231700.0,1.074858006042296,placement
2421,55074.2,53100.0,1600.0,54700.0,1.0068409506398537,placement
2422,44869.7,40500.0,2000.0,42500.0,1.0557576470588235,placement
2423,61032.5,58700.0,600.0,59300.0,1.0292158516020236,placement
2424,124611.7,109200.0,7700.0,116900.0,1.0659683490162533,placement
2425,128058.3,66800.0,22700.0,89500.0,1.4308189944134078,uncertain
2426,50188.1,49600.0,1800.0,51400.0,0.9764221789883268,placement
2427,6838.2,8400.0,100.0,8500.0,0.8044941176470588,placement
2428,8080.3,7900.0,100.0,8000.0,1.0100375,placement
2429,15513.7,14000.0,200.0,14200.0,1.0925140845070422,placement
243,9494.3,10200.0,1100.0,11300.0,0.8402035398230088,placement
2430,10169.2,9700.0,100.0,9800.0,1.0376734693877552,placement
2431,10723.4,10500.0,100.0,10600.0,1.0116415094339621,placement
2432,14384.8,13300.0,100.0,13400.0,1.0734925373134327,placement
2433,14178.3,14100.0,200.0,14300.0,0.9914895104895104,placement
2434,9496.6,9800.0,400.0,10200.0,0.9310392156862746,placement
2435,5956.4,4700.0,100.0,4800.0,1.2409166666666667,uncertain
2436,3565.0,4200.0,100.0,4300.0,0.8290697674418605,placement
2437,10217.7,16700.0,200.0,16900.0,0.6045976331360947,uncertain
2438,9236.2,8800.0,100.0,8900.0,1.0377752808988765,placement
2439,37865.6,29400.0,400.0,29800.0,1.2706577181208054,uncertain
244,30139.4,17500.0,11000.0,28500.0,1.057522807017544,placement
2440,3233.0,3300.0,0.0,3300.0,0.9796969696969697,placement
2441,2745.5,2400.0,0.0,2400.0,1.1439583333333334,placement
2442,295.3,100.0,0.0,100.0,2.9530000000000003,area_error
2443,4556.1,4300.0,0.0,4300.0,1.0595581395348839,placement
2444,3891.7,4300.0,0.0,4300.0,0.905046511627907,placement
2445,3726.8,4000.0,0.0,4000.0,0.9317000000000001,placement
2446,3495.8,4000.0,0.0,4000.0,0.87395,placement
2447,19351.3,16200.0,700.0000000000001,16900.0,1.1450473372781065,placement
2448,16166.1,16200.0,800.0,17000.0,0.9509470588235295,placement
2449,8016.2,5000.0,100.0,5100.0,1.5718039215686275,area_error
245,6092.2,3200.0,600.0,3800.0,1.6032105263157894,area_error
2450,20087.1,23800.0,400.0,24200.0,0.8300454545454545,placement
2451,14670.6,11500.0,100.0,11600.0,1.264706896551724,uncertain
2452,7729.9,11300.0,0.0,11300.0,0.6840619469026549,uncertain
2453,6368.6,9400.0,700.0000000000001,10100.0,0.6305544554455446,uncertain
2454,7321.9,9600.0,0.0,9600.0,0.7626979166666666,uncertain
2455,8751.4,9300.0,0.0,9300.0,0.941010752688172,placement
2456,10539.6,9100.0,0.0,9100.0,1.1581978021978023,placement
2457,3107.9,4300.0,0.0,4300.0,0.7227674418604652,uncertain
2458,3142.4,3200.0,0.0,3200.0,0.982,placement
2459,3143.2,9000.0,0.0,9000.0,0.3492444444444444,area_error
246,4507.1,2900.0,100.0,3000.0,1.5023666666666669,area_error
2460,3040.9,3300.0,0.0,3300.0,0.9214848484848485,placement
2461,11821.3,11800.0,100.0,11900.0,0.9933865546218487,placement
2462,1082.6,800.0,0.0,800.0,1.3532499999999998,uncertain
2463,822.6,800.0,0.0,800.0,1.02825,placement
2464,1801.7,800.0,0.0,800.0,2.252125,area_error
2465,3026.5,3500.0,0.0,3500.0,0.8647142857142858,placement
2466,880.1,600.0,0.0,600.0,1.4668333333333334,uncertain
2467,1083.7,1900.0,0.0,1900.0,0.5703684210526316,area_error
2468,1693.7,1700.0,0.0,1700.0,0.9962941176470589,placement
2469,3492.0,3600.0,0.0,3600.0,0.97,placement
247,5795.3,5200.0,100.0,5300.0,1.0934528301886792,placement
2470,2104.5,2300.0,0.0,2300.0,0.915,placement
2471,2941.1,3400.0,0.0,3400.0,0.8650294117647058,placement
2472,7248.8,5400.0,0.0,5400.0,1.3423703703703704,uncertain
2473,9579.7,11100.0,500.0,11600.0,0.8258362068965518,placement
2474,5853.0,6300.0,100.0,6400.0,0.91453125,placement
2475,3843.3,3200.0,100.0,3300.0,1.1646363636363637,placement
2476,3592.5,2900.0,100.0,3000.0,1.1975,placement
2477,2447.0,3100.0,0.0,3100.0,0.7893548387096774,uncertain
2478,4520.2,5100.0,400.0,5500.0,0.8218545454545454,placement
2479,391.0,300.0,100.0,400.0,0.9775,placement
248,8554.4,7000.0,100.0,7100.0,1.204845070422535,uncertain
2480,8675.1,8200.0,100.0,8300.0,1.0451927710843374,placement
2481,3494.0,3300.0,0.0,3300.0,1.0587878787878788,placement
2483,3082.9,3500.0,0.0,3500.0,0.8808285714285714,placement
2484,6493.8,5700.0,0.0,5700.0,1.139263157894737,placement
2485,21099.9,22300.0,0.0,22300.0,0.9461838565022422,placement
2486,1205.0,800.0,100.0,900.0,1.3388888888888888,uncertain
2487,6049.9,8100.0,0.0,8100.0,0.7469012345679011,uncertain
2488,7424.2,7800.0,0.0,7800.0,0.9518205128205128,placement
2489,7942.2,8200.0,100.0,8300.0,0.9568915662650602,placement
249,8693.1,23100.0,10400.0,33500.0,0.25949552238805973,area_error
2490,9574.0,12900.0,0.0,12900.0,0.742170542635659,uncertain
2491,4039.5,6200.0,0.0,6200.0,0.6515322580645161,uncertain
2492,6169.2,6300.0,0.0,6300.0,0.9792380952380952,placement
2493,3795.2,3800.0,0.0,3800.0,0.9987368421052631,placement
2494,3497.3,4000.0,0.0,4000.0,0.874325,placement
2495,3292.1,2700.0,400.0,3100.0,1.0619677419354838,placement
2496,20200.4,17200.0,900.0,18100.0,1.1160441988950276,placement
2497,5218.1,4900.0,0.0,4900.0,1.064918367346939,placement
2498,329.9,500.0,0.0,500.0,0.6597999999999999,uncertain
2499,5007.5,2900.0,0.0,2900.0,1.7267241379310345,area_error
25,9827.4,6800.0,2600.0,9400.0,1.045468085106383,placement
250,39965.1,29800.0,4900.0,34700.0,1.1517319884726225,placement
2500,4000.8,4200.0,300.0,4500.0,0.8890666666666667,placement
2501,630.5,1200.0,100.0,1300.0,0.485,area_error
2502,1211.6,1300.0,300.0,1600.0,0.75725,uncertain
2503,5732.4,10300.0,200.0,10500.0,0.5459428571428571,area_error
2504,9774.4,6400.0,0.0,6400.0,1.52725,area_error
2505,1713.7,1900.0,0.0,1900.0,0.9019473684210526,placement
2506,10907.8,17200.0,300.0,17500.0,0.623302857142857,uncertain
2507,20529.5,9300.0,100.0,9400.0,2.1839893617021278,area_error
2508,6116.2,3600.0,1100.0,4700.0,1.3013191489361702,uncertain
2509,8128.7,8300.0,0.0,8300.0,0.9793614457831326,placement
251,11842.3,11000.0,900.0,11900.0,0.9951512605042017,placement
2510,4328.6,4600.0,0.0,4600.0,0.9410000000000001,placement
2511,29729.9,27500.0,600.0,28100.0,1.0580035587188612,placement
2512,8549.8,8400.0,0.0,8400.0,1.0178333333333331,placement
2513,6675.0,6800.0,0.0,6800.0,0.9816176470588235,placement
2514,9211.9,9300.0,300.0,9600.0,0.9595729166666667,placement
2515,1353.4,1400.0,0.0,1400.0,0.9667142857142857,placement
2516,548.4,500.0,0.0,500.0,1.0968,placement
2517,224.4,200.0,0.0,200.0,1.122,placement
2518,222.2,300.0,0.0,300.0,0.7406666666666666,uncertain
2519,416.4,200.0,0.0,200.0,2.082,area_error
252,614.9,300.0,100.0,400.0,1.53725,area_error
2520,11524.4,11400.0,100.0,11500.0,1.0021217391304347,placement
2521,9475.8,10600.0,100.0,10700.0,0.8855887850467289,placement
2522,349.3,300.0,0.0,300.0,1.1643333333333334,placement
2523,7654.8,9100.0,200.0,9300.0,0.8230967741935484,placement
2524,9283.7,8300.0,0.0,8300.0,1.1185180722891568,placement
2525,7946.6,5400.0,100.0,5500.0,1.4448363636363637,uncertain
2526,17822.9,15700.0,400.0,16100.0,1.1070124223602484,placement
2527,8875.2,9300.0,300.0,9600.0,0.9245000000000001,placement
2528,22845.1,19200.0,500.0,19700.0,1.1596497461928934,placement
2529,1280.0,900.0,400.0,1300.0,0.9846153846153847,placement
253,12445.3,7900.0,1300.0,9200.0,1.35275,uncertain
2530,5817.6,5500.0,0.0,5500.0,1.0577454545454545,placement
2531,10777.0,17700.0,200.0,17900.0,0.6020670391061452,uncertain
2532,1167.9,700.0,0.0,700.0,1.6684285714285716,area_error
2533,8155.0,9800.0,100.0,9900.0,0.8237373737373738,placement
2534,2751.7,2100.0,0.0,2100.0,1.3103333333333333,uncertain
2535,4705.8,3500.0,200.0,3700.0,1.2718378378378379,uncertain
2536,1866.3,200.0,0.0,200.0,9.3315,area_error
2537,2840.3,2800.0,0.0,2800.0,1.0143928571428573,placement
2538,7031.0,7300.0,100.0,7400.0,0.9501351351351351,placement
2539,766.7,700.0,0.0,700.0,1.0952857142857144,placement
254,8118.6,8300.0,1500.0,9800.0,0.8284285714285715,placement
2540,7666.2,5500.0,100.0,5600.0,1.3689642857142856,uncertain
2541,3883.6,3400.0,0.0,3400.0,1.142235294117647,placement
2542,9573.5,8500.0,0.0,8500.0,1.126294117647059,placement
2543,3336.6,3800.0,0.0,3800.0,0.8780526315789473,placement
2544,6584.9,5800.0,0.0,5800.0,1.1353275862068966,placement
2545,1970.4,2400.0,0.0,2400.0,0.8210000000000001,placement
2546,3705.5,5600.0,400.0,6000.0,0.6175833333333334,uncertain
2547,2760.0,2900.0,200.0,3100.0,0.8903225806451613,placement
2548,2125.7,1600.0,0.0,1600.0,1.3285624999999999,uncertain
2549,1176.7,800.0,200.0,1000.0,1.1767,placement
255,7300.9,2600.0,1700.0000000000002,4300.0,1.6978837209302324,area_error
2550,4036.5,3800.0,100.0,3900.0,1.035,placement
2551,2233.7,2800.0,100.0,2900.0,0.7702413793103448,uncertain
2552,747.4,900.0,0.0,900.0,0.8304444444444444,placement
2553,6432.8,6200.0,100.0,6300.0,1.021079365079365,placement
2554,1378.6,1200.0,100.0,1300.0,1.0604615384615383,placement
2555,1123.2,1300.0,0.0,1300.0,0.864,placement
2556,2823.0,3100.0,0.0,3100.0,0.9106451612903226,placement
2557,4480.5,3700.0,100.0,3800.0,1.1790789473684211,placement
2558,5114.3,3800.0,0.0,3800.0,1.3458684210526317,uncertain
2559,15894.7,16900.0,200.0,17100.0,0.929514619883041,placement
256,4830.4,2700.0,1300.0,4000.0,1.2076,uncertain
2560,2848.0,3300.0,100.0,3400.0,0.8376470588235294,placement
2561,5224.5,4300.0,100.0,4400.0,1.1873863636363637,placement
2562,1906.8,1000.0,0.0,1000.0,1.9068,area_error
2563,8349.6,8700.0,100.0,8800.0,0.9488181818181819,placement
2564,3221.8,2000.0,100.0,2100.0,1.5341904761904763,area_error
2565,2115.1,1500.0,100.0,1600.0,1.3219375,uncertain
2566,2670.5,1900.0,0.0,1900.0,1.4055263157894737,uncertain
2567,3467.5,2100.0,0.0,2100.0,1.651190476190476,area_error
2568,6504.7,4700.0,100.0,4800.0,1.3551458333333333,uncertain
2569,6877.3,6000.0,100.0,6100.0,1.1274262295081967,placement
257,5479.1,2700.0,700.0000000000001,3400.0,1.6115000000000002,area_error
2570,338.6,300.0,0.0,300.0,1.1286666666666667,placement
2571,8957.9,7700.0,100.0,7800.0,1.148448717948718,placement
2572,4424.0,3500.0,100.0,3600.0,1.228888888888889,uncertain
2573,1376.8,1100.0,0.0,1100.0,1.2516363636363637,uncertain
2574,4501.9,3500.0,0.0,3500.0,1.2862571428571428,uncertain
2575,4689.9,3600.0,200.0,3800.0,1.2341842105263157,uncertain
2576,2296.4,2500.0,0.0,2500.0,0.91856,placement
2577,5560.4,5500.0,0.0,5500.0,1.0109818181818182,placement
2578,2276.0,2300.0,0.0,2300.0,0.9895652173913043,placement
2579,4059.7,5100.0,300.0,5400.0,0.7517962962962963,uncertain
258,4964.2,3600.0,900.0,4500.0,1.1031555555555554,placement
2580,4739.7,4300.0,200.0,4500.0,1.0532666666666666,placement
2581,1404.7,1200.0,0.0,1200.0,1.1705833333333333,placement
2582,26633.3,26800.0,100.0,26900.0,0.990085501858736,placement
2583,2210.6,2000.0,0.0,2000.0,1.1053,placement
2584,2013.7,2300.0,200.0,2500.0,0.80548,placement
2585,715.9,800.0,0.0,800.0,0.894875,placement
2586,757.4,700.0,0.0,700.0,1.082,placement
2587,886.0,700.0,0.0,700.0,1.2657142857142858,uncertain
2588,719.6,600.0,0.0,600.0,1.1993333333333334,placement
2589,894.7,700.0,0.0,700.0,1.2781428571428572,uncertain
259,6984.3,3500.0,900.0,4400.0,1.5873409090909092,area_error
2590,1021.1,800.0,0.0,800.0,1.276375,uncertain
2591,1945.3,1400.0,0.0,1400.0,1.3895,uncertain
2592,1015.3,700.0,0.0,700.0,1.4504285714285714,uncertain
2593,5223.6,3800.0,100.0,3900.0,1.3393846153846154,uncertain
2594,2314.0,1900.0,0.0,1900.0,1.2178947368421054,uncertain
2595,2056.2,1800.0,100.0,1900.0,1.0822105263157893,placement
2596,8236.4,7000.0,300.0,7300.0,1.1282739726027398,placement
2597,8234.5,12700.0,0.0,12700.0,0.6483858267716536,uncertain
2598,14950.1,13900.0,0.0,13900.0,1.075546762589928,placement
2599,962.2,500.0,300.0,800.0,1.20275,uncertain
26,8545.6,7200.0,1100.0,8300.0,1.029590361445783,placement
260,8654.8,8500.0,4600.0,13100.0,0.6606717557251908,uncertain
2600,1129.6,1300.0,0.0,1300.0,0.8689230769230768,placement
2602,5868.4,7100.0,100.0,7200.0,0.8150555555555555,placement
2603,27344.9,27300.0,500.0,27800.0,0.9836294964028778,placement
2604,5236.2,3900.0,100.0,4000.0,1.30905,uncertain
2605,3506.3,5200.0,300.0,5500.0,0.6375090909090909,uncertain
2606,5627.8,5200.0,100.0,5300.0,1.0618490566037737,placement
2607,10779.9,10900.0,0.0,10900.0,0.9889816513761468,placement
2608,3195.6,2900.0,100.0,3000.0,1.0652,placement
2609,3646.5,1000.0,400.0,1400.0,2.6046428571428573,area_error
261,8169.0,4300.0,1900.0,6200.0,1.3175806451612904,uncertain
2610,4050.3,3900.0,0.0,3900.0,1.0385384615384616,placement
2611,2295.6,3500.0,0.0,3500.0,0.6558857142857143,uncertain
2612,2227.6,800.0,0.0,800.0,2.7845,area_error
2613,6500.8,5400.0,200.0,5600.0,1.1608571428571428,placement
2614,3770.3,3400.0,0.0,3400.0,1.1089117647058824,placement
2615,4058.6,4100.0,1300.0,5400.0,0.7515925925925926,uncertain
2616,944.1,2500.0,0.0,2500.0,0.37764000000000003,area_error
2617,1454.3,1200.0,0.0,1200.0,1.2119166666666665,uncertain
2618,15037.0,14100.0,300.0,14400.0,1.0442361111111111,placement
2619,3297.4,3600.0,0.0,3600.0,0.9159444444444444,placement
262,4884.8,2500.0,800.0,3300.0,1.4802424242424244,uncertain
2620,33255.1,33300.0,600.0,33900.0,0.980976401179941,placement
2621,18284.8,17600.0,100.0,17700.0,1.033039548022599,placement
2622,8298.1,7600.0,0.0,7600.0,1.0918552631578948,placement
2623,6052.9,5600.0,300.0,5900.0,1.025915254237288,placement
2625,2181.4,2200.0,0.0,2200.0,0.9915454545454546,placement
2626,61716.0,62500.0,0.0,62500.0,0.987456,placement
2627,1334.2,0.0,1200.0,1200.0,1.1118333333333335,placement
2628,23588.8,12100.0,0.0,12100.0,1.949487603305785,area_error
2629,1082.9,700.0,0.0,700.0,1.5470000000000002,area_error
263,3796.8,2100.0,1300.0,3400.0,1.1167058823529412,placement
2630,7722.0,7000.0,0.0,7000.0,1.1031428571428572,placement
2631,6824.9,7400.0,800.0,8200.0,0.8323048780487804,placement
2632,3157.3,8200.0,200.0,8400.0,0.37586904761904766,area_error
2633,15705.4,0.0,120000.0,120000.0,0.13087833333333332,area_error
2634,5021.1,0.0,500.0,500.0,10.042200000000001,area_error
2635,6064.7,0.0,6000.0,6000.0,1.0107833333333334,placement
